sequence,frame,trans_px,rot_deg,zoom_abs,inliers,features
ClifBar,419,0.559,0.0079,0.00187,114,154
ClifBar,420,0.961,0.0779,0.00485,117,152
ClifBar,421,0.859,0.4253,0.00278,124,158
ClifBar,422,0.727,0.0442,0.00402,117,158
ClifBar,423,0.863,0.4316,0.00385,123,155
ClifBar,424,0.943,0.0976,0.00499,118,147
ClifBar,425,0.748,0.1119,0.00425,115,145
ClifBar,426,0.742,0.1069,0.00466,121,147
ClifBar,427,0.518,0.1294,0.00368,122,148
ClifBar,428,0.386,0.2825,0.00264,138,149
ClifBar,429,0.358,0.1825,0.00213,149,155
ClifBar,430,0.499,0.1139,0.00078,143,149
ClifBar,431,0.519,0.1196,0.00083,138,150
ClifBar,432,0.356,0.0934,0.00148,131,150
ClifBar,433,0.158,0.0025,0.00088,129,152
ClifBar,434,0.106,0.0518,0.00147,125,149
ClifBar,435,0.204,0.0212,0.00187,124,146
ClifBar,436,0.271,0.0550,0.00945,125,148
ClifBar,437,0.121,0.1432,0.00120,129,149
ClifBar,438,0.094,0.0422,0.00014,123,141
ClifBar,439,0.120,0.0773,0.00100,120,143
ClifBar,440,0.166,0.0554,0.00058,121,149
ClifBar,441,0.333,0.0449,0.00207,123,151
ClifBar,442,0.349,0.0194,0.00226,123,157
ClifBar,443,0.475,0.0464,0.00213,122,151
ClifBar,444,0.345,0.0060,0.00220,116,156
ClifBar,445,0.378,0.0476,0.00253,117,163
ClifBar,446,0.332,0.0865,0.00343,133,157
ClifBar,447,0.534,0.0674,0.00448,146,160
ClifBar,448,0.281,0.1430,0.00289,145,154
ClifBar,449,0.283,0.0203,0.00150,124,158
ClifBar,450,0.199,0.2583,0.00331,143,156
ClifBar,451,0.130,0.3124,0.00150,145,158
ClifBar,452,0.274,0.2936,0.00104,155,146
ClifBar,453,0.259,0.0864,0.00099,141,145
ClifBar,454,0.180,0.1118,0.00087,139,141
ClifBar,455,0.261,0.0847,0.00194,138,148
ClifBar,456,0.511,0.1861,0.00197,136,147
ClifBar,457,0.352,0.2245,0.00176,126,144
ClifBar,458,0.630,0.2888,0.00042,121,142
ClifBar,459,0.456,0.1941,0.00219,142,137
ClifBar,460,0.283,0.0947,0.00012,137,144
ClifBar,461,0.256,0.0770,0.00039,130,147
ClifBar,462,0.155,0.0637,0.00003,131,148
ClifBar,463,0.105,0.1306,0.00063,137,147
ClifBar,464,0.240,0.1071,0.00086,128,149
ClifBar,465,0.568,0.0148,0.00355,139,150
ClifBar,466,0.054,0.0556,0.00061,149,155
ClifBar,467,0.442,0.0895,0.00027,145,149
ClifBar,468,0.333,0.0214,0.00128,146,144
ClifBar,469,0.455,0.1337,0.00348,144,154
ClifBar,470,0.483,0.0054,0.00279,139,149
ClifBar,471,0.299,0.1156,0.00332,148,153
ClifBar,472,0.000,0.0000,0.00000,153,153
Couple,2,8.704,0.3835,0.00121,242,244
Couple,3,17.973,0.7768,0.00372,225,244
Couple,4,8.026,0.8918,0.00302,234,260
Couple,5,5.395,0.4293,0.00159,257,252
Couple,6,13.524,0.5974,0.00245,235,231
Couple,7,3.284,0.9937,0.00150,225,249
Couple,8,2.273,0.5428,0.00051,247,251
Couple,9,2.380,0.8172,0.00158,247,240
Couple,10,7.611,0.7290,0.00172,230,247
Couple,11,2.596,0.8850,0.00227,235,209
Couple,12,3.343,0.7752,0.00275,204,235
Couple,13,11.392,1.2257,0.00317,211,237
Couple,14,4.687,0.5328,0.00218,233,236
Couple,15,6.883,1.1930,0.00531,229,242
Couple,16,16.787,0.6863,0.00503,218,242
Couple,17,9.311,0.4187,0.00508,231,251
Couple,18,16.868,0.2675,0.00418,221,234
Couple,19,13.153,0.1361,0.00371,213,241
Couple,20,4.557,0.2756,0.00139,236,252
Couple,21,7.832,0.8052,0.00288,239,239
Couple,22,8.741,0.7975,0.00203,228,241
Couple,23,6.273,0.9801,0.00217,222,232
Couple,24,5.204,1.1006,0.00252,220,236
Couple,25,22.629,1.3159,0.00406,203,246
Couple,26,4.706,0.7117,0.00183,244,238
Couple,27,11.624,1.2645,0.00541,212,229
Couple,28,11.103,1.3380,0.00580,213,239
Couple,29,15.099,0.8830,0.00581,210,228
Couple,30,14.996,0.7770,0.00495,206,258
Couple,31,2.715,0.6077,0.00146,254,204
Couple,32,7.733,1.4573,0.00290,185,236
Couple,33,3.236,1.1709,0.00300,215,242
Couple,34,1.824,0.9557,0.00285,224,228
Couple,35,10.844,1.2322,0.00387,211,238
Couple,36,8.727,1.3771,0.00531,225,233
Couple,37,8.122,0.4640,0.00330,227,236
Couple,38,7.462,0.4597,0.00797,225,239
Couple,39,13.401,0.3955,0.00773,220,228
Couple,40,3.833,0.6352,0.00598,215,243
Couple,41,1.435,0.5098,0.00502,232,247
Couple,42,2.229,0.2902,0.00397,232,237
Couple,43,2.421,0.2554,0.00170,232,234
Couple,44,8.836,0.9310,0.00273,221,246
Couple,45,3.705,1.1773,0.00325,233,243
Couple,46,8.734,1.2181,0.00428,229,253
Couple,47,34.395,0.8682,0.00394,202,231
Couple,48,26.210,1.1265,0.00512,200,220
Couple,49,6.052,0.5749,0.00290,211,224
Couple,50,6.834,1.3141,0.00522,214,231
Couple,51,10.024,0.8205,0.00487,215,216
Couple,52,15.237,0.1249,0.00493,190,209
Couple,53,5.644,0.8789,0.00429,200,232
Couple,54,8.181,1.8161,0.00337,211,235
Couple,55,2.002,0.9554,0.00149,229,233
Couple,56,11.886,1.7450,0.00326,210,234
Couple,57,17.950,1.0718,0.00497,208,226
Couple,58,6.404,1.0788,0.00522,210,202
Couple,59,17.258,1.4442,0.00721,166,198
Couple,60,6.580,0.5895,0.00319,192,213
Couple,61,18.814,0.9375,0.00622,182,186
Couple,62,4.813,0.9351,0.00615,160,201
Couple,63,14.366,0.6375,0.00539,164,189
Couple,64,9.118,0.7334,0.00351,151,201
Couple,65,9.980,0.7946,0.00261,156,203
Couple,66,3.541,0.5762,0.00100,187,211
Couple,67,8.044,1.2272,0.00238,179,202
Couple,68,11.611,1.2469,0.00222,161,213
Couple,69,10.992,1.0855,0.00300,173,207
Couple,70,26.408,1.4703,0.00459,168,205
Couple,71,11.807,1.4545,0.00398,183,205
Couple,72,9.208,0.9116,0.00271,183,200
Couple,73,19.443,1.1159,0.00433,162,214
Couple,74,23.102,0.1667,0.00424,146,206
Couple,75,13.461,1.0357,0.00452,161,205
Couple,76,8.546,1.4501,0.00388,171,217
Couple,77,11.210,1.5544,0.00237,170,217
Couple,78,5.912,0.7374,0.00139,186,211
Couple,79,2.197,1.6093,0.00318,181,201
Couple,80,9.315,1.6192,0.00340,169,232
Couple,81,22.262,0.6393,0.00505,185,218
Couple,82,5.868,0.6608,0.00467,202,212
Couple,83,7.386,1.0170,0.00361,188,210
Couple,84,5.187,0.4810,0.00200,200,207
Couple,85,1.877,1.0864,0.00344,191,203
Couple,86,2.442,1.1353,0.00173,188,201
Couple,87,11.846,1.3031,0.00159,178,208
Couple,88,12.600,1.2587,0.00103,182,213
Couple,89,3.571,0.7541,0.00116,198,204
Couple,90,12.651,1.4417,0.00221,183,199
Couple,91,54.012,1.9888,0.00460,81,202
Couple,92,27.487,1.6568,0.00688,157,197
Couple,93,0.512,2.1488,0.00701,170,198
Couple,94,7.544,1.5721,0.00517,171,213
Couple,95,5.895,0.2227,0.00288,193,201
Couple,96,10.397,0.7192,0.00525,173,198
Couple,97,10.922,1.3150,0.00415,172,191
Couple,98,6.498,1.5076,0.00237,151,203
Couple,99,9.671,1.3983,0.00265,172,210
Couple,100,19.054,1.4267,0.00389,170,200
Couple,101,4.751,0.7569,0.00188,179,206
Couple,102,5.409,1.8169,0.00604,177,206
Couple,103,15.762,1.2135,0.00693,156,198
Couple,104,20.955,0.9999,0.00746,149,188
Couple,105,26.907,1.3423,0.00693,142,198
Couple,106,2.811,0.7162,0.00668,172,195
Couple,107,4.441,0.2997,0.00303,181,201
Couple,108,4.527,1.2688,0.00450,177,193
Couple,109,8.314,1.2388,0.00305,157,204
Couple,110,25.108,1.0752,0.00505,162,207
Couple,111,7.837,1.3659,0.00580,178,191
Couple,112,11.383,1.6687,0.00545,156,215
Couple,113,10.646,0.8388,0.00326,196,197
Couple,114,36.748,1.7924,0.00568,144,210
Couple,115,16.166,1.8311,0.00467,155,211
Couple,116,19.759,1.6251,0.00413,160,219
Couple,117,7.670,0.6878,0.00390,183,206
Couple,118,5.679,0.3634,0.00152,189,219
Couple,119,11.432,1.3627,0.00169,172,213
Couple,120,3.073,1.6798,0.00023,169,216
Couple,121,8.626,2.0077,0.00038,169,218
Couple,122,4.769,2.0978,0.00183,188,226
Couple,123,13.154,2.0732,0.00213,189,217
Couple,124,8.298,1.0042,0.00150,213,221
Couple,125,17.593,1.8349,0.00271,151,198
Couple,126,10.307,1.2206,0.00421,160,188
Couple,127,19.579,1.1528,0.00535,153,208
Couple,128,2.938,1.0904,0.00390,172,218
Couple,129,9.800,1.2681,0.00417,164,219
Couple,130,9.294,0.6592,0.00185,199,212
Couple,131,11.554,1.1283,0.00328,177,199
Couple,132,14.657,1.8802,0.00047,149,197
Couple,133,6.404,1.7016,0.00040,164,198
Couple,134,22.359,1.1850,0.00201,151,189
Couple,135,26.773,1.8680,0.00129,126,192
Couple,136,11.523,0.8120,0.00044,176,188
Couple,137,12.650,2.6297,0.00243,136,181
Couple,138,18.501,2.4479,0.00220,145,188
Couple,139,3.653,0.8458,0.00103,163,187
Couple,140,14.515,1.7908,0.00078,146,188
Crowds,2,0.032,0.0034,0.00007,359,393
Crowds,3,0.062,0.0011,0.00011,369,398
Crowds,4,0.159,0.0149,0.00024,396,391
Crowds,5,0.049,0.0101,0.00000,364,403
Crowds,6,0.062,0.0054,0.00005,375,393
Crowds,7,0.156,0.0117,0.00026,390,400
Crowds,8,0.096,0.0077,0.00011,373,405
Crowds,9,0.379,0.0526,0.00059,392,407
Crowds,10,0.130,0.0064,0.00026,407,407
Crowds,11,0.095,0.0102,0.00006,379,390
Crowds,12,0.071,0.0022,0.00014,370,392
Crowds,13,0.148,0.0068,0.00019,392,394
Crowds,14,0.042,0.0129,0.00007,365,382
Crowds,15,0.035,0.0066,0.00006,358,390
Crowds,16,0.041,0.0101,0.00018,390,389
Crowds,17,0.076,0.0028,0.00003,368,382
Crowds,18,0.089,0.0332,0.00001,356,393
Crowds,19,0.076,0.0121,0.00017,392,379
Crowds,20,0.095,0.0126,0.00018,352,403
Crowds,21,0.057,0.0058,0.00001,374,393
Crowds,22,0.079,0.0062,0.00009,392,389
Crowds,23,0.101,0.0078,0.00007,364,396
Crowds,24,0.070,0.0060,0.00005,377,392
Crowds,25,0.026,0.0032,0.00000,392,392
Crowds,26,0.100,0.0158,0.00007,370,388
Crowds,27,0.054,0.0189,0.00003,363,400
Crowds,28,0.032,0.0072,0.00005,399,393
Crowds,29,0.067,0.0287,0.00009,369,394
Crowds,30,0.059,0.0276,0.00008,373,397
Crowds,31,0.095,0.0044,0.00008,397,397
Crowds,32,0.073,0.0020,0.00006,372,383
Crowds,33,0.070,0.0167,0.00005,366,386
Crowds,34,0.118,0.0079,0.00012,386,396
Crowds,35,0.050,0.0321,0.00004,375,408
Crowds,36,0.087,0.0018,0.00017,379,393
Crowds,37,0.113,0.0021,0.00014,393,397
Crowds,38,0.046,0.0168,0.00015,367,387
Crowds,39,0.052,0.0030,0.00011,353,384
Crowds,40,0.159,0.0019,0.00023,383,385
Crowds,41,0.091,0.0036,0.00019,353,390
Crowds,42,0.071,0.0063,0.00002,354,381
Crowds,43,0.150,0.0010,0.00017,381,396
Crowds,44,0.037,0.0124,0.00004,368,392
Crowds,45,0.083,0.0143,0.00009,358,387
Crowds,46,0.165,0.0071,0.00016,386,401
Crowds,47,0.067,0.0148,0.00002,363,399
Crowds,48,0.157,0.0165,0.00004,369,397
Crowds,49,0.174,0.0056,0.00018,395,392
Crowds,50,0.113,0.0081,0.00008,354,387
Crowds,51,0.160,0.0039,0.00010,360,400
Crowds,52,0.159,0.0098,0.00023,400,400
Crowds,53,0.078,0.0219,0.00004,372,399
Crowds,54,0.128,0.0005,0.00013,367,401
Crowds,55,0.195,0.0061,0.00026,399,412
Crowds,56,0.073,0.0155,0.00008,378,406
Crowds,57,0.165,0.0020,0.00004,377,408
Crowds,58,0.113,0.0192,0.00011,408,408
Crowds,59,0.210,0.0029,0.00022,380,413
Crowds,60,0.091,0.0190,0.00006,384,418
Crowds,61,0.096,0.0080,0.00011,417,417
Crowds,62,0.059,0.0083,0.00007,385,410
Crowds,63,0.183,0.0171,0.00018,378,414
Crowds,64,0.147,0.0030,0.00005,406,406
Crowds,65,0.076,0.0050,0.00002,372,409
Crowds,66,0.352,0.0170,0.00033,381,413
Crowds,67,0.113,0.0164,0.00015,413,413
Crowds,68,0.104,0.0061,0.00016,384,398
Crowds,69,0.153,0.0045,0.00013,373,403
Crowds,70,0.177,0.0008,0.00023,402,402
Crowds,71,0.168,0.0101,0.00007,377,395
Crowds,72,0.163,0.0039,0.00014,365,400
Crowds,73,0.162,0.0046,0.00022,398,415
Crowds,74,0.150,0.0009,0.00010,384,407
Crowds,75,0.097,0.0082,0.00009,371,398
Crowds,76,0.151,0.0115,0.00023,396,403
Crowds,77,0.122,0.0116,0.00008,373,392
Crowds,78,0.153,0.0142,0.00016,365,397
Crowds,79,0.201,0.0052,0.00017,394,392
Crowds,80,0.022,0.0208,0.00009,369,390
Crowds,81,0.109,0.0187,0.00017,363,408
Crowds,82,0.105,0.0237,0.00017,407,407
Crowds,83,0.063,0.0172,0.00021,384,387
Crowds,84,0.030,0.0179,0.00009,364,390
Crowds,85,0.046,0.0288,0.00015,390,396
Crowds,86,0.058,0.0172,0.00016,372,381
Crowds,87,0.117,0.0086,0.00013,357,374
Crowds,88,0.029,0.0188,0.00013,373,383
Crowds,89,0.123,0.0192,0.00017,367,383
Crowds,90,0.130,0.0244,0.00025,367,388
Crowds,91,0.094,0.0271,0.00029,387,387
Crowds,92,0.191,0.0283,0.00040,379,394
Crowds,93,0.240,0.0438,0.00048,382,386
Crowds,94,0.060,0.0235,0.00016,386,387
Crowds,95,0.063,0.0239,0.00018,368,385
Crowds,96,0.148,0.0241,0.00021,363,376
Crowds,97,0.100,0.0260,0.00016,375,389
Crowds,98,0.171,0.0182,0.00030,370,393
Crowds,99,0.177,0.0208,0.00024,376,393
Crowds,100,0.060,0.0253,0.00021,392,400
Crowds,101,0.242,0.0159,0.00034,381,398
Crowds,102,0.229,0.0060,0.00032,377,404
Crowds,103,0.104,0.0277,0.00027,402,402
Crowds,104,0.233,0.0048,0.00025,375,397
Crowds,105,0.166,0.0039,0.00026,369,395
Crowds,106,0.061,0.0263,0.00020,394,399
Crowds,107,0.281,0.0371,0.00054,387,399
Crowds,108,0.160,0.0005,0.00018,373,399
Crowds,109,0.056,0.0153,0.00017,398,402
Crowds,110,0.195,0.0122,0.00029,379,403
Crowds,111,0.246,0.0134,0.00035,375,396
Crowds,112,0.059,0.0267,0.00008,395,386
Crowds,113,0.259,0.0164,0.00043,360,382
Crowds,114,0.263,0.0085,0.00044,359,376
Crowds,115,0.043,0.0151,0.00013,374,398
Crowds,116,0.221,0.0131,0.00038,377,391
Crowds,117,0.309,0.0379,0.00058,375,398
Crowds,118,0.063,0.0246,0.00028,397,386
Crowds,119,0.134,0.0122,0.00033,356,392
Crowds,120,0.272,0.0102,0.00044,365,398
Crowds,121,0.055,0.0324,0.00033,398,402
Crowds,122,0.204,0.0017,0.00038,372,384
Crowds,123,0.232,0.0051,0.00048,355,402
Crowds,124,0.068,0.0248,0.00023,398,402
Crowds,125,0.278,0.0049,0.00043,377,402
Crowds,126,0.263,0.0085,0.00048,379,406
Crowds,127,0.041,0.0179,0.00019,403,403
Crowds,128,0.243,0.0004,0.00030,379,365
Crowds,129,0.176,0.0018,0.00033,338,400
Crowds,130,0.094,0.0169,0.00024,397,389
Crowds,131,0.273,0.0248,0.00051,376,393
Crowds,132,0.165,0.0049,0.00034,373,396
Crowds,133,0.029,0.0115,0.00019,394,411
Crowds,134,0.131,0.0066,0.00032,387,385
Crowds,135,0.265,0.0435,0.00059,369,381
Crowds,136,0.090,0.0215,0.00036,380,385
Crowds,137,0.113,0.0186,0.00037,363,384
Crowds,138,0.148,0.0157,0.00034,365,379
Crowds,139,0.088,0.0120,0.00027,379,391
Crowds,140,0.184,0.0071,0.00031,373,395
Crowds,141,0.126,0.0043,0.00034,377,390
Crowds,142,0.161,0.0148,0.00033,387,389
Crowds,143,0.209,0.0028,0.00037,371,388
Crowds,144,0.076,0.0051,0.00022,369,386
Crowds,145,0.040,0.0120,0.00019,384,392
Crowds,146,0.146,0.0189,0.00033,376,381
Crowds,147,0.155,0.0142,0.00027,366,389
Crowds,148,0.056,0.0107,0.00017,386,394
Crowds,149,0.264,0.0194,0.00042,384,389
Crowds,150,0.331,0.0126,0.00046,381,377
Crowds,151,0.099,0.0051,0.00023,376,397
Crowds,152,0.249,0.0056,0.00030,378,386
Crowds,153,0.264,0.0043,0.00036,370,392
Crowds,154,0.142,0.0021,0.00029,390,398
Crowds,155,0.232,0.0109,0.00031,385,373
Crowds,156,0.221,0.0060,0.00031,368,353
Crowds,157,0.110,0.0015,0.00023,350,354
Crowds,158,0.338,0.0031,0.00044,340,364
Crowds,159,0.184,0.0097,0.00038,353,386
Crowds,160,0.155,0.0045,0.00025,383,388
Crowds,161,0.130,0.0060,0.00021,369,383
Crowds,162,0.156,0.0123,0.00031,363,369
Crowds,163,0.129,0.0037,0.00031,367,372
Crowds,164,0.135,0.0104,0.00026,353,368
Crowds,165,0.136,0.0074,0.00026,347,369
Crowds,166,0.093,0.0073,0.00019,362,364
Crowds,167,0.183,0.0117,0.00031,350,360
Crowds,168,0.171,0.0020,0.00023,353,383
Crowds,169,0.070,0.0024,0.00013,380,386
Crowds,170,0.143,0.0052,0.00019,372,388
Crowds,171,0.137,0.0041,0.00012,376,399
Crowds,172,0.081,0.0052,0.00012,393,389
Crowds,173,0.148,0.0084,0.00012,377,392
Crowds,174,0.139,0.0075,0.00017,382,399
Crowds,175,0.057,0.0100,0.00012,399,385
Crowds,176,0.077,0.0085,0.00008,370,370
Crowds,177,0.084,0.0119,0.00012,360,384
Crowds,178,0.056,0.0009,0.00007,381,385
Crowds,179,0.047,0.0064,0.00005,370,387
Crowds,180,0.039,0.0069,0.00002,370,390
Crowds,181,0.194,0.0170,0.00023,388,396
Crowds,182,0.044,0.0054,0.00006,375,385
Crowds,183,0.052,0.0097,0.00006,366,392
Crowds,184,0.077,0.0057,0.00008,387,389
Crowds,185,0.042,0.0077,0.00007,370,389
Crowds,186,0.067,0.0030,0.00014,371,382
Crowds,187,0.173,0.0173,0.00022,376,377
Crowds,188,0.058,0.0092,0.00004,356,377
Crowds,189,0.026,0.0028,0.00003,354,384
Crowds,190,0.156,0.0174,0.00016,381,372
Crowds,191,0.061,0.0012,0.00008,350,396
Crowds,192,0.039,0.0016,0.00009,372,386
Crowds,193,0.162,0.0162,0.00021,382,396
Crowds,194,0.071,0.0035,0.00012,370,399
Crowds,195,0.032,0.0053,0.00003,375,402
Crowds,196,0.139,0.0167,0.00019,399,409
Crowds,197,0.010,0.0040,0.00005,383,413
Crowds,198,0.089,0.0094,0.00008,385,404
Crowds,199,0.122,0.0163,0.00013,402,402
Crowds,200,0.032,0.0043,0.00001,378,393
Crowds,201,0.065,0.0045,0.00005,368,386
Crowds,202,0.042,0.0075,0.00004,382,375
Crowds,203,0.052,0.0028,0.00006,358,372
Crowds,204,0.040,0.0010,0.00010,355,379
Crowds,205,0.050,0.0114,0.00001,378,378
Crowds,206,0.072,0.0077,0.00011,357,385
Crowds,207,0.019,0.0114,0.00003,365,350
Crowds,208,0.055,0.0017,0.00016,348,366
Crowds,209,0.085,0.0065,0.00012,342,360
Crowds,210,0.064,0.0049,0.00005,336,366
Crowds,211,0.069,0.0015,0.00015,364,378
Crowds,212,0.069,0.0048,0.00015,354,373
Crowds,213,0.092,0.0038,0.00020,351,378
Crowds,214,0.121,0.0045,0.00027,373,391
Crowds,215,0.092,0.0051,0.00022,367,379
Crowds,216,0.089,0.0056,0.00023,352,382
Crowds,217,0.083,0.0013,0.00021,382,381
Crowds,218,0.093,0.0026,0.00023,360,373
Crowds,219,0.066,0.0003,0.00022,347,382
Crowds,220,0.164,0.0081,0.00038,380,395
Crowds,221,0.054,0.0043,0.00015,367,403
Crowds,222,0.089,0.0016,0.00026,378,399
Crowds,223,0.028,0.0101,0.00017,396,398
Crowds,224,0.034,0.0107,0.00002,374,394
Crowds,225,0.040,0.0055,0.00002,377,390
Crowds,226,0.034,0.0119,0.00011,387,391
Crowds,227,0.040,0.0035,0.00007,371,374
Crowds,228,0.035,0.0005,0.00010,354,366
Crowds,229,0.064,0.0029,0.00010,365,363
Crowds,230,0.034,0.0054,0.00000,349,384
Crowds,231,0.049,0.0018,0.00001,367,375
Crowds,232,0.095,0.0007,0.00016,373,366
Crowds,233,0.087,0.0021,0.00003,350,381
Crowds,234,0.098,0.0064,0.00000,366,375
Crowds,235,0.067,0.0064,0.00007,375,371
Crowds,236,0.122,0.0031,0.00006,361,379
Crowds,237,0.073,0.0035,0.00005,369,380
Crowds,238,0.020,0.0124,0.00004,378,362
Crowds,239,0.122,0.0028,0.00006,352,382
Crowds,240,0.083,0.0014,0.00014,368,371
Crowds,241,0.044,0.0083,0.00005,371,386
Crowds,242,0.096,0.0020,0.00009,375,384
Crowds,243,0.102,0.0039,0.00002,375,380
Crowds,244,0.055,0.0155,0.00001,380,385
Crowds,245,0.062,0.0132,0.00005,371,388
Crowds,246,0.051,0.0090,0.00004,376,392
Crowds,247,0.100,0.0177,0.00011,391,393
Crowds,248,0.020,0.0085,0.00002,382,392
Crowds,249,0.047,0.0051,0.00003,385,389
Crowds,250,0.013,0.0091,0.00005,389,401
Crowds,251,0.023,0.0089,0.00004,396,396
Crowds,252,0.051,0.0023,0.00004,389,394
Crowds,253,0.071,0.0164,0.00013,394,403
Crowds,254,0.068,0.0042,0.00007,392,395
Crowds,255,0.026,0.0074,0.00004,381,389
Crowds,256,0.088,0.0195,0.00027,388,406
Crowds,257,0.088,0.0024,0.00002,388,410
Crowds,258,0.056,0.0101,0.00001,394,392
Crowds,259,0.109,0.0212,0.00025,389,374
Crowds,260,0.022,0.0186,0.00003,358,391
Crowds,261,0.060,0.0074,0.00002,372,389
Crowds,262,0.177,0.0323,0.00032,387,396
Crowds,263,0.079,0.0265,0.00013,374,390
Crowds,264,0.061,0.0064,0.00002,370,387
Crowds,265,0.197,0.0363,0.00034,385,385
Crowds,266,0.059,0.0102,0.00003,365,398
Crowds,267,0.015,0.0094,0.00002,376,389
Crowds,268,0.158,0.0240,0.00030,389,391
Crowds,269,0.065,0.0219,0.00014,377,385
Crowds,270,0.032,0.0052,0.00002,364,393
Crowds,271,0.209,0.0319,0.00037,391,402
Crowds,272,0.027,0.0076,0.00001,379,405
Crowds,273,0.096,0.0202,0.00015,389,405
Crowds,274,0.171,0.0252,0.00028,403,403
Crowds,275,0.074,0.0139,0.00009,387,401
Crowds,276,0.033,0.0099,0.00002,381,391
Crowds,277,0.042,0.0081,0.00008,373,406
Crowds,278,0.074,0.0129,0.00005,389,407
Crowds,279,0.073,0.0059,0.00012,389,408
Crowds,280,0.108,0.0183,0.00015,407,407
Crowds,281,0.090,0.0136,0.00009,397,392
Crowds,282,0.035,0.0090,0.00003,377,400
Crowds,283,0.107,0.0216,0.00016,400,400
Crowds,284,0.043,0.0134,0.00001,388,405
Crowds,285,0.084,0.0134,0.00004,390,414
Crowds,286,0.072,0.0204,0.00013,411,411
Crowds,287,0.041,0.0102,0.00005,394,415
Crowds,288,0.107,0.0146,0.00005,398,408
Crowds,289,0.109,0.0174,0.00019,408,408
Crowds,290,0.101,0.0145,0.00009,397,408
Crowds,291,0.057,0.0067,0.00007,397,394
Crowds,292,0.074,0.0166,0.00013,393,394
Crowds,293,0.105,0.0149,0.00011,381,400
Crowds,294,0.095,0.0160,0.00010,388,412
Crowds,295,0.094,0.0191,0.00017,412,412
Crowds,296,0.105,0.0155,0.00016,394,405
Crowds,297,0.078,0.0143,0.00010,391,394
Crowds,298,0.087,0.0165,0.00018,394,396
Crowds,299,0.158,0.0164,0.00019,381,404
Crowds,300,0.124,0.0112,0.00018,393,403
Crowds,301,0.045,0.0106,0.00007,403,403
Crowds,302,0.184,0.0160,0.00023,392,384
Crowds,303,0.149,0.0150,0.00019,369,392
Crowds,304,0.016,0.0137,0.00010,391,393
Crowds,305,0.161,0.0201,0.00022,377,400
Crowds,306,0.032,0.0227,0.00004,384,394
Crowds,307,0.026,0.0223,0.00005,393,395
Crowds,308,0.052,0.0284,0.00014,381,392
Crowds,309,0.091,0.0256,0.00006,380,393
Crowds,310,0.055,0.0212,0.00002,393,394
Crowds,311,0.138,0.0210,0.00019,387,384
Crowds,312,0.054,0.0121,0.00004,366,410
Crowds,313,0.073,0.0132,0.00002,410,410
Crowds,314,0.106,0.0218,0.00008,397,387
Crowds,315,0.095,0.0141,0.00002,374,380
Crowds,316,0.066,0.0131,0.00003,378,383
Crowds,317,0.078,0.0169,0.00003,363,394
Crowds,318,0.065,0.0077,0.00001,378,390
Crowds,319,0.053,0.0160,0.00006,379,379
Crowds,320,0.069,0.0162,0.00011,361,381
Crowds,321,0.032,0.0141,0.00001,364,384
Crowds,322,0.076,0.0139,0.00003,382,380
Crowds,323,0.084,0.0189,0.00004,367,409
Crowds,324,0.049,0.0080,0.00002,396,384
Crowds,325,0.050,0.0113,0.00005,384,388
Crowds,326,0.080,0.0080,0.00006,375,403
Crowds,327,0.079,0.0071,0.00013,390,371
Crowds,328,0.090,0.0064,0.00001,371,391
Crowds,329,0.116,0.0006,0.00006,382,387
Crowds,330,0.053,0.0022,0.00003,372,398
Crowds,331,0.063,0.0081,0.00004,398,381
Crowds,332,0.084,0.0105,0.00009,367,386
Crowds,333,0.141,0.0029,0.00013,367,389
Crowds,334,0.110,0.0065,0.00009,389,387
Crowds,335,0.063,0.0153,0.00000,372,392
Crowds,336,0.134,0.0032,0.00000,381,388
Crowds,337,0.032,0.0116,0.00002,388,384
Crowds,338,0.135,0.0058,0.00012,377,378
Crowds,339,0.122,0.0073,0.00010,368,392
Crowds,340,0.088,0.0065,0.00012,392,387
Crowds,341,0.088,0.0024,0.00011,375,357
Crowds,342,0.104,0.0083,0.00005,347,384
Crowds,343,0.036,0.0042,0.00005,383,390
Crowds,344,0.088,0.0051,0.00004,381,387
Crowds,345,0.041,0.0059,0.00004,380,395
Crowds,346,0.078,0.0069,0.00012,395,393
Crowds,347,0.086,0.0094,0.00002,385,401
David,2,3.163,0.5773,0.00640,97,108
David,3,4.634,0.2538,0.00627,86,98
David,4,5.455,0.3523,0.00728,84,98
David,5,3.716,0.1689,0.00643,83,108
David,6,3.093,0.2131,0.00936,105,159
David,7,2.272,0.2485,0.00842,132,18
David,8,2.129,0.1564,0.00942,18,41
David,9,1.555,0.0321,0.00609,40,75
